"Total_abundance","Species_richness","LogAbund","hpd","rd.dist","LandUse","UseIntensity","UI","logHPD.rs","logDistRd.rs","Source_ID","SS","SSB","SSBS"
487,74,6.19031540585315,32,3404.88648259,"Cropland","Light use","Cropland Light use",0.348922537080524,0.713817384984848,"359","359 1","359 1 ","359 1  12"
218,18,5.3890717298165,62,8663.32088231,"Cropland","Light use","Cropland Light use",0.413450580267768,0.779821163458033,"359","359 1","359 1 ","359 1  13"
156,48,5.05624580534831,32,4295.11022317,"Cropland","Light use","Cropland Light use",0.348922537080524,0.730233092899964,"359","359 1","359 1 ","359 1  14"
483,32,6.18208490671663,176,1755.23251031,"Cropland","Light use","Cropland Light use",0.516536934426317,0.666986447498008,"359","359 1","359 1 ","359 1  15"
140,42,4.94875989037817,228,2501.78892342,"Cropland","Light use","Cropland Light use",0.542240516841676,0.692034512322914,"359","359 1","359 1 ","359 1  16"
600,27,6.39859493453521,32,2466.91214525,"Cropland","Light use","Cropland Light use",0.348922537080524,0.691042298418624,"359","359 1","359 1 ","359 1  17"
765,64,6.64118216974059,64,1343.87075007,"Cropland","Light use","Cropland Light use",0.416569325638105,0.648112496553663,"359","359 2","359 2 ","359 2  1"
1841,104,7.51860721681525,36,467.920401629,"Cropland","Light use","Cropland Light use",0.360339743907461,0.573548060185029,"359","359 2","359 2 ","359 2  2"
654,69,6.48463523563525,220,1845.73700861,"Cropland","Light use","Cropland Light use",0.538691992588469,0.670539870235764,"359","359 2","359 2 ","359 2  3"
1809,102,7.50108212425987,241,1609.92792596,"Cropland","Light use","Cropland Light use",0.547750589300692,0.660879160193907,"359","359 2","359 2 ","359 2  4"
206,29,5.33271879326537,477,2.95051803622,"Cropland","Light use","Cropland Light use",0.615676125887533,0.215478759493634,"359","359 2","359 2 ","359 2  5"
517,63,6.24997524225948,477,2814.63194384,"Cropland","Light use","Cropland Light use",0.615676125887533,0.70036199681181,"359","359 2","359 2 ","359 2  6"
1071,48,6.97728134163075,728,375.246505404,"Cropland","Light use","Cropland Light use",0.657794522604968,0.557948705903127,"359","359 2","359 2 ","359 2  7"
436,33,6.07993319509559,477,2272.91928322,"Cropland","Light use","Cropland Light use",0.615676125887533,0.685253742746397,"359","359 2","359 2 ","359 2  8"
369,25,5.91350300563827,37,4921.47187077,"Cropland","Light use","Cropland Light use",0.363001014408902,0.739854307486664,"359","359 2","359 2 ","359 2  9"
382,47,5.94803498918065,477,5102.50258513,"Cropland","Light use","Cropland Light use",0.615676125887533,0.742407386304233,"359","359 2","359 2 ","359 2  10"
610,39,6.4150969591716,477,3920.42369354,"Cropland","Light use","Cropland Light use",0.615676125887533,0.723781924830474,"359","359 2","359 2 ","359 2  11"
223,17,5.41164605185504,32,3404.88648259,"Cropland","Light use","Cropland Light use",0.348922537080524,0.713817384984848,"359","359 2","359 2 ","359 2  12"
256,33,5.54907608489522,62,8663.32088231,"Cropland","Light use","Cropland Light use",0.413450580267768,0.779821163458033,"359","359 2","359 2 ","359 2  13"
65,9,4.18965474202643,32,4295.11022317,"Cropland","Light use","Cropland Light use",0.348922537080524,0.730233092899964,"359","359 2","359 2 ","359 2  14"
1010,45,6.91869521902047,176,1755.23251031,"Cropland","Light use","Cropland Light use",0.516536934426317,0.666986447498008,"359","359 2","359 2 ","359 2  15"
80,10,4.39444915467244,228,2501.78892342,"Cropland","Light use","Cropland Light use",0.542240516841676,0.692034512322914,"359","359 2","359 2 ","359 2  16"
1829,41,7.51207124583547,32,2466.91214525,"Cropland","Light use","Cropland Light use",0.348922537080524,0.691042298418624,"359","359 2","359 2 ","359 2  17"
18,5,2.94443897916644,6,6385.34408519,"Pasture","Minimal use","Pasture Minimal use",0.194185739399445,0.758258293146688,"360","360 1","360 1 OP","360 1 OP 1"
110,17,4.70953020131233,6,5886.96286709,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.194185739399445,0.752514760954927,"360","360 1","360 1 GF","360 1 GF 2"
314,11,5.75257263882563,6,6031.95719095,"Plantation forest","Minimal use","Plantation forest Minimal use",0.194185739399445,0.754234411513335,"360","360 1","360 1 OF","360 1 OF 4"
194,9,5.27299955856375,6,6114.95661259,"Plantation forest","Minimal use","Plantation forest Minimal use",0.194185739399445,0.755200285704382,"360","360 1","360 1 OF","360 1 OF 5"
73,12,4.30406509320417,6,6163.66976203,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.194185739399445,0.755761079743712,"360","360 1","360 1 UF","360 1 UF 6"
178,12,5.18738580584075,6,6538.03728157,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.194185739399445,0.759928492927621,"360","360 1","360 1 UF","360 1 UF 7"
219,58,5.39362754635236,3,69858.9378131,"Secondary Vegetation","Intense use","Secondary Vegetation Light use",0.138340712015936,0.927349752883198,"361","361 1","361 1 ","361 1  1"
193,44,5.26785815906333,3,76501.8842256,"Secondary Vegetation","Light use","Secondary Vegetation Light use",0.138340712015936,0.933769812785051,"361","361 1","361 1 ","361 1  2"
181,36,5.2040066870768,3,71661.4402904,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.138340712015936,0.929150219452612,"361","361 1","361 1 ","361 1  3"
5353,66,8.5855992240803,95,1388.65631119,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.455484200474,0.650429449031592,"362","362 1","362 1 ","362 1  1"
539,74,6.29156913955832,11,2870.91669172,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.247973132450097,0.701761381829782,"362","362 1","362 1 ","362 1  2"
539,76,6.29156913955832,95,850.234402065,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.455484200474,0.615757013461329,"362","362 1","362 1 ","362 1  3"
702,76,6.55535689181067,95,1520.68126733,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.455484200474,0.656848413692834,"362","362 1","362 1 ","362 1  4"
556,77,6.32256523992728,95,2868.13970291,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.455484200474,0.701692984624423,"362","362 1","362 1 ","362 1  5"
587,80,6.37672694789863,65,2800.38179569,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.418092893088491,0.700003261461727,"362","362 1","362 1 ","362 1  6"
932,64,6.83840520084734,11,2106.63411142,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.247973132450097,0.679884201180766,"362","362 1","362 1 ","362 1  7"
710,81,6.56667242980324,11,1570.23147958,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.247973132450097,0.659114626381647,"362","362 1","362 1 ","362 1  8"
793,78,6.67708346124714,11,480.765803001,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.247973132450097,0.575462123600533,"362","362 1","362 1 ","362 1  9"
624,76,6.4377516497364,95,1632.0190571,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.455484200474,0.661842375673311,"362","362 1","362 1 ","362 1  10"
564,79,6.33682573114644,11,1507.774972,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.247973132450097,0.656246010019697,"362","362 1","362 1 ","362 1  11"
1042,74,6.94985645500077,11,1555.93564923,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.247973132450097,0.658468221084423,"362","362 1","362 1 ","362 1  12"
1061,78,6.96790920180188,11,3946.2246354,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.247973132450097,0.724245534053733,"362","362 1","362 1 ","362 1  13"
465,63,6.14418563412565,95,291.56085675,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.455484200474,0.540114607622086,"362","362 1","362 1 ","362 1  14"
909,82,6.8134445995109,95,536.397677345,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.455484200474,0.583200880825728,"362","362 1","362 1 ","362 1  15"
3202,109,8.07184314960916,95,779.965990259,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0.455484200474,0.609660338864059,"362","362 1","362 1 ","362 1  16"
270,25,5.6021188208797,151,4406.99241482,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.732050555075179,"363","363 1","363 1 ","363 1  1"
293,35,5.68357976733868,151,1396.79434631,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.650842429974757,"363","363 1","363 1 ","363 1  2"
661,47,6.49526555593701,151,73.3617325805,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.501341726424838,0.442591977196757,"363","363 1","363 1 ","363 1  3"
828,58,6.7202201551353,151,6684.97190605,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.761499276713846,"363","363 1","363 1 ","363 1  4"
363,40,5.89715386763674,151,493.630925107,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.577328537754866,"363","363 1","363 1 ","363 1  5"
321,39,5.77455154554441,151,3734.31444379,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.72034454201744,"363","363 1","363 1 ","363 1  6"
240,32,5.48479693349065,151,1480.92830737,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.654976243403256,"363","363 1","363 1 ","363 1  7"
704,50,6.55819780281227,153,2808.35320205,"Plantation forest","Light use","Plantation forest Light use",0.502646212053775,0.700204159180965,"363","363 1","363 1 ","363 1  8"
509,41,6.23441072571837,150,4509.50897753,"Plantation forest","Light use","Plantation forest Light use",0.500683032748877,0.733675817063027,"363","363 1","363 1 ","363 1  9"
329,31,5.79909265446053,151,1809.78906179,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.669149780325786,"363","363 1","363 1 ","363 1  10"
224,38,5.41610040220442,151,1953.1844172,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.674538914098617,"363","363 1","363 1 ","363 1  11"
464,32,6.14203740558736,151,468.407034318,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.573621524808112,"363","363 1","363 1 ","363 1  12"
105,25,4.66343909411207,151,1243.49103634,"Plantation forest","Light use","Plantation forest Light use",0.501341726424838,0.642625792783552,"363","363 1","363 1 ","363 1  13"
8,6,2.19722457733622,0,738.096830654,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0,0.605760745312386,"364","364 1","364 1 ","364 1  1"
29,9,3.40119738166216,0,817.160110931,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0,0.612952782162679,"364","364 1","364 1 ","364 1  2"
5,4,1.79175946922805,0,1235.35746006,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0,0.642161985243724,"364","364 1","364 1 ","364 1  3"
13,5,2.63905732961526,0,1735.52644181,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0,0.666188472237697,"364","364 1","364 1 ","364 1  4"
18,8,2.94443897916644,0,688.595991863,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0,0.60085436588685,"364","364 1","364 1 ","364 1  5"
14,6,2.70805020110221,0,856.131833811,"Secondary Vegetation","Minimal use","Secondary Vegetation Minimal use",0,0.616245550043078,"364","364 1","364 1 ","364 1  6"
4155,171,8.33230835221912,59,1372.58757996,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.408581725398358,0.64960685338431,"365","365 1","365 1 ","365 1  1"
3451,140,8.14670905220332,113,573.797633283,"Plantation forest","Minimal use","Plantation forest Minimal use",0.472633434843064,0.587964540828918,"365","365 1","365 1 ","365 1  2"
2437,125,7.79893331004122,68,837.809002164,"Plantation forest","Light use","Plantation forest Light use",0.422528811358724,0.614716520143526,"365","365 1","365 1 ","365 1  3"
1445,153,7.27655640271871,23,1491.07459867,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.317143488458065,0.655458818015319,"365","365 1","365 1 ","365 1  4"
2755,131,7.92153563213355,102,709.773193811,"Plantation forest","Minimal use","Plantation forest Minimal use",0.462507621912728,0.602995207921833,"365","365 1","365 1 ","365 1  5"
1438,107,7.27170370688737,23,1465.10819692,"Plantation forest","Light use","Plantation forest Light use",0.317143488458065,0.654217176164221,"365","365 1","365 1 ","365 1  6"
1990,164,7.5963923040642,81,1444.7151285,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.439754135498602,0.653226509037744,"365","365 1","365 1 ","365 1  7"
3205,121,8.0727793331695,46,88.2476792479,"Plantation forest","Minimal use","Plantation forest Minimal use",0.384212888348431,0.455649093505923,"365","365 1","365 1 ","365 1  8"
1539,79,7.33953769540767,69,424.444138839,"Plantation forest","Light use","Plantation forest Light use",0.423964688355674,0.566655849194197,"365","365 1","365 1 ","365 1  9"
2827,107,7.94732502701646,54,603.774020224,"Plantation forest","Light use","Plantation forest Light use",0.399898709594624,0.591563612250951,"365","365 1","365 1 ","365 1  10"
0,0,0,3,1888.66224255,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.672164729449812,"366","366 1","366 1 ","366 1  1"
2,2,1.09861228866811,3,152.076399833,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.494113732316412,"366","366 1","366 1 ","366 1  2"
2,2,1.09861228866811,3,97.3842286074,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.462611915945544,"366","366 1","366 1 ","366 1  3"
3,1,1.38629436111989,3,121.357192512,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.478165958564378,"366","366 1","366 1 ","366 1  4"
6,4,1.94591014905531,3,250.218815486,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.5293072635096,"366","366 1","366 1 ","366 1  5"
15,2,2.77258872223978,3,762.234077426,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.608035019555466,"366","366 1","366 1 ","366 1  6"
11,4,2.484906649788,3,2501.33913641,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.692021804534457,"366","366 1","366 1 ","366 1  7"
6,2,1.94591014905531,3,1750.40571901,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.666791823501919,"366","366 1","366 1 ","366 1  8"
13,2,2.63905732961526,3,3367.13591613,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.713029406659909,"366","366 1","366 1 ","366 1  9"
2,1,1.09861228866811,3,2994.33417759,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.704736189541853,"366","366 1","366 1 ","366 1  10"
9,2,2.30258509299405,3,3385.23477208,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.713408285694002,"366","366 1","366 1 ","366 1  11"
3,2,1.38629436111989,3,722.496667631,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.604250939910548,"366","366 1","366 1 ","366 1  12"
5,2,1.79175946922805,3,1716.10351631,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.665393046417193,"366","366 1","366 1 ","366 1  13"
7,3,2.07944154167984,3,1.26769504808,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.155772682632548,"366","366 1","366 1 ","366 1  14"
0,0,0,3,75.858266598,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.444957110737709,"366","366 1","366 1 ","366 1  15"
0,0,0,3,897.749155182,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.619600300489788,"366","366 1","366 1 ","366 1  16"
0,0,0,3,3148.92583554,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.70829400600947,"366","366 1","366 1 ","366 1  17"
0,0,0,3,283.21527214,"Primary Vegetation","Minimal use","Primary Vegetation Minimal use",0.138340712015936,0.53806205996405,"366","366 1","366 1 ","366 1  18"
